181.0,164.78,1.0
135.0,119.08,1.0
135.0,148.26,1.0
181.0,164.78,1.0
189.0,162.73,1.0
189.0,128.89,1.0
189.0,136.99,1.0
196.0,164.78,1.0
196.0,163.84,1.0
196.0,164.78,1.0
196.0,29.33,1.0
196.0,117.46,1.0
196.0,135.77,1.0
196.0,98.91,1.0
196.0,159.11,1.0
196.0,164.78,1.0
196.0,164.74,1.0
196.0,22.45,1.0
196.0,164.78,1.0
196.0,110.18,1.0
196.0,113.16,1.0
196.0,147.77,1.0
197.0,164.78,1.0
197.0,164.78,1.0
197.0,164.75,1.0
197.0,164.7,1.0
197.0,164.78,1.0
197.0,164.78,1.0
196.0,164.66,1.0
196.0,164.73,1.0
194.0,130.97,1.0
195.0,164.78,1.0
195.0,164.78,1.0
195.0,164.7,1.0
195.0,164.61,1.0
195.0,164.78,1.0
195.0,164.77,1.0
195.0,22.34,1.0
195.0,162.79,1.0
195.0,164.78,1.0
195.0,59.84,1.0
195.0,116.79,1.0
195.0,139.97,1.0
196.0,164.78,1.0
196.0,29.04,1.0
196.0,164.78,1.0
195.0,164.78,1.0
195.0,122.68,1.0
195.0,137.62,1.0
197.0,164.4,1.0
195.0,22.85,1.0
195.0,38.37,1.0
195.0,164.54,1.0
195.0,164.78,1.0
195.0,118.74,1.0
194.0,132.44,1.0
197.0,164.78,1.0
198.0,158.43,1.0
198.0,124.83,1.0
199.0,164.78,1.0
199.0,164.78,1.0
199.0,164.78,1.0
199.0,164.76,1.0
199.0,164.78,1.0
199.0,164.78,1.0
199.0,164.72,1.0
199.0,61.15,1.0
199.0,27.25,1.0
199.0,41.5,1.0
199.0,164.5,1.0
199.0,164.78,1.0
199.0,164.78,1.0
199.0,12.02,1.0
199.0,164.41,1.0
199.0,156.61,1.0
199.0,164.78,1.0
198.0,23.78,1.0
198.0,164.78,1.0
198.0,164.78,1.0
197.0,13.14,1.0
197.0,95.02,1.0
197.0,165.8,1.0
197.0,163.26,1.0
197.0,164.78,1.0
197.0,164.77,1.0
197.0,6.76,1.0
197.0,155.9,1.0
197.0,107.32,1.0
197.0,127.42,1.0
197.0,133.42,1.0
198.0,164.78,1.0
198.0,24.88,1.0
198.0,164.78,1.0
198.0,164.31,1.0
198.0,31.43,1.0
198.0,147.31,1.0
198.0,35.47,1.0
198.0,164.78,1.0
198.0,164.78,1.0
198.0,52.98,1.0
198.0,164.78,1.0
198.0,164.76,1.0
198.0,164.77,1.0
198.0,164.54,1.0
194.0,167.75,1.0
194.0,167.57,1.0
190.0,122.77,1.0
190.0,141.57,1.0
191.0,164.73,1.0
191.0,164.78,1.0
191.0,155.86,1.0
191.0,162.72,1.0
191.0,164.76,1.0
191.0,74.0,1.0
191.0,163.67,1.0
191.0,130.72,1.0
191.0,111.64,1.0
191.0,164.62,1.0
190.0,136.41,1.0
191.0,152.86,1.0
191.0,127.92,1.0
191.0,140.92,1.0
191.0,137.19,1.0
191.0,164.78,1.0
191.0,137.19,1.0
191.0,131.54,1.0
191.0,135.67,1.0
191.0,125.7,1.0
191.0,164.78,1.0
192.0,164.76,1.0
192.0,46.18,1.0
192.0,164.78,1.0
191.0,127.39,1.0
190.0,98.21,1.0
190.0,164.78,1.0
189.0,163.86,1.0
189.0,136.79,1.0
189.0,138.75,1.0
189.0,163.24,1.0
189.0,147.54,1.0
189.0,147.21,1.0
189.0,164.78,1.0
189.0,135.7,1.0
189.0,135.53,1.0
189.0,142.93,1.0
189.0,147.45,1.0
190.0,164.53,1.0
190.0,20.88,1.0
190.0,164.78,1.0
190.0,108.95,1.0
190.0,140.44,1.0
190.0,148.0,1.0
190.0,133.15,1.0
190.0,124.54,1.0
190.0,114.27,1.0
192.0,62.46,1.0
190.0,164.3,1.0
190.0,122.47,1.0
190.0,163.0,1.0
190.0,146.99,1.0
190.0,164.75,1.0
190.0,104.97,1.0
190.0,151.46,1.0
190.0,127.26,1.0
192.0,163.02,1.0
192.0,164.77,1.0
193.0,138.16,1.0
193.0,164.78,1.0
193.0,160.24,1.0
193.0,155.74,1.0
193.0,15.9,1.0
